compound_id,inchikey,canonical_smiles,insecticidal_active,molecule_chembl_id,n_assay_records,n_active_records,n_inactive_records,best_pchembl,median_pchembl,assay_types,target_organisms,source,in_lifechem,in_curated_any
EXT_00047,BMTTUHNUPKSNHI-FQTOXTOYSA-N,CC(C)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0,CHEMBL558256,1,0,1,4.05,4.05,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00053,BOZLAAFUAKZBCA-PEBLQZBPSA-N,CCCCCCCCS(=O)(=O)[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,0,CHEMBL1689642,1,0,1,,,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00059,BUMRHSFCLPSTJE-UHFFFAOYSA-N,O=C(O)CCc1nc(-c2ccc(F)cc2)no1,0,CHEMBL2442675,1,0,1,,,LC50,Aedes aegypti,ChEMBL,False,False
EXT_00061,BWHOZHOGCMHOBV-BQYQJAHWSA-N,CC(=O)/C=C/c1ccccc1,0,CHEMBL73639,2,0,2,4.42,4.42,"IC50,LC50",Plutella xylostella,ChEMBL,False,False
EXT_00065,BXDLQJJEKKTORC-ZHZULCJRSA-N,CC(C)c1ccc(/C=N\NC(=O)CCC2CCCCC2)cc1,0,CHEMBL2285735,2,1,1,,,LD50,Aedes aegypti,ChEMBL,False,False
EXT_00066,BYDXCUSLIRMEED-UHFFFAOYSA-N,CN1CCN(CCCNC(=O)COc2ccc(I)cc2)CC1,0,CHEMBL4281203,3,0,3,,,IC50,"Aedes aegypti,Anopheles gambiae",ChEMBL,False,False
EXT_00067,BYMFFOFENPJXCG-UHFFFAOYSA-N,C=C1C(CCCC)=C(C#N)C(=O)N1c1cc(Cl)ccc1C,0,CHEMBL1254865,1,0,1,4.9,4.9,IC50,Lucilia cuprina,ChEMBL,False,False
EXT_00080,CJZKOPDDNLGIFG-UHFFFAOYSA-N,Cc1ccc(NC2CC(C)N(C(=O)c3ccc(C)cc3)c3ccc(C)cc32)cc1,0,CHEMBL2286417,2,1,1,5.3,4.715,"EC50,IC50","Aedes aegypti,Spodoptera littoralis",ChEMBL,False,False
EXT_00084,CPILGZZHWWNMTE-UHFFFAOYSA-N,COc1ccc(C2SCC(=O)N2CCCN(C)C)cc1,0,CHEMBL1202929,1,0,1,4.28,4.28,IC50,Anopheles gambiae,ChEMBL,False,False
EXT_00085,CPWUCLYZTKEZPT-IVZWLZJFSA-N,Cc1cn([C@H]2C[C@H](n3ccnn3)[C@@H](CO)O2)c(=O)[nH]c1=O,0,CHEMBL1092729,1,0,1,4.4,4.4,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00087,CRYXHQBSIQUCFG-UHFFFAOYSA-N,CC(C)NCc1cccnc1,0,CHEMBL2286834,1,0,1,,,IC50,Musca domestica,ChEMBL,False,False
EXT_00088,CSPONRXKJGQJJG-GZTJUZNOSA-N,CCCCN(Cc1ccc(Cl)nc1)/C(C)=N/C#N,0,CHEMBL2287449,1,0,1,,,EC50,Musca domestica,ChEMBL,False,False
EXT_00091,CUNRZLSTHSQJPH-UHFFFAOYSA-N,C=C1C(C)=C(C#N)C(=O)N1c1ccccc1C(F)(F)F,0,CHEMBL1253617,1,0,1,4.32,4.32,IC50,Lucilia cuprina,ChEMBL,False,False
EXT_00093,CVBHDWJVOPGPSJ-JPYJTQIMSA-N,Cc1ccc(N[C@H]2C[C@@H](C)N(C(=O)c3ccccc3C(F)(F)F)c3ccc(C)cc32)cc1,0,CHEMBL58140,1,0,1,4.48,4.48,EC50,Aedes aegypti,ChEMBL,False,False
EXT_00095,CVQOTCCIWHDRIJ-FQHZWJPGSA-N,O=[N+]([O-])/N=C1\N(CCN2CCN(Cc3ccc(Cl)nc3)/C2=N/[N+](=O)[O-])CCN1Cc1ccc(Cl)nc1,0,CHEMBL2271609,1,0,1,,,IC50,Musca domestica,ChEMBL,False,False
EXT_00100,CYEQNCOGYHCBOC-UHFFFAOYSA-N,COC1=C(C)C(=O)c2ccnc(C)c2C1=O,0,CHEMBL506898,1,0,1,,,LC50,Spodoptera littoralis,ChEMBL,False,False
EXT_00102,CZXGFCAYVVXWLU-HEPSPIFKSA-N,O=C(/N=C1/N(CCCCCCCCN2CCN(Cc3ccc(Cl)nc3)/C2=N\C(=O)C(F)(F)F)CCN1Cc1ccc(Cl)nc1)C(F)(F)F,0,CHEMBL2252349,1,0,1,4.58,4.58,Ki,Musca domestica,ChEMBL,False,False
EXT_00108,DEEIJRMZDVOOAA-UHFFFAOYSA-N,Cc1ccc(-c2noc(CCC(=O)O)n2)cc1,0,CHEMBL2442674,1,0,1,,,LC50,Aedes aegypti,ChEMBL,False,False
EXT_00110,DHUXMGGQWZEROX-UHFFFAOYSA-N,CNCCN1C(=O)CSC1c1ccc(Cl)cc1Cl,0,CHEMBL5409029,1,0,1,4.6,4.6,IC50,Anopheles gambiae,ChEMBL,False,False
EXT_00113,DIXZEXNHMDGSHS-UHFFFAOYSA-N,CC(C)(C)N(NC(=O)c1cccc(Br)c1)C(=O)c1ccccc1Cl,0,CHEMBL2286747,1,0,1,4.88,4.88,EC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00115,DJIGJZGNPGAHPK-UHFFFAOYSA-N,C=C1C(C(C)C)=C(C#N)C(=O)N1c1ccccc1C(C)(C)C,0,CHEMBL1254690,1,0,1,4.82,4.82,IC50,Lucilia cuprina,ChEMBL,False,False
EXT_00119,DOMQEJAUBXIDNR-UHFFFAOYSA-N,O=C(COc1ccc(I)cc1)NCCCN1CCCCC1,0,CHEMBL4289086,3,0,3,4.51,4.44,IC50,"Aedes aegypti,Anopheles gambiae",ChEMBL,False,False
EXT_00121,DPNGWXJMIILTBS-UHFFFAOYSA-N,c1cncc(C2=NCCC2)c1,0,CHEMBL423429,1,0,1,,,IC50,Musca domestica,ChEMBL,False,False
EXT_00122,DPVKAFMWSAOINX-UHFFFAOYSA-N,Cc1ccccc1-c1noc(CCC(=O)O)n1,0,CHEMBL2442689,1,0,1,,,LC50,Aedes aegypti,ChEMBL,False,False
EXT_00123,DQHRAIFEHNKZSV-XMLHTYRRSA-N,CC(=O)O[C@@H]1[C@H](O)[C@H]2C(C)(C)C(=O)C=C[C@]2(C)[C@H]2CC[C@]3(C)C(=CC[C@H]3C3=COCC3)[C@]12C,0,CHEMBL491379,1,0,1,,,LC50,Anopheles stephensi,ChEMBL,False,False
EXT_00125,DQQMQQVWLWPQKL-UHFFFAOYSA-N,COP1(=S)NCC(c2ccc(C)cc2)O1,0,CHEMBL2289266,1,0,1,,,IC50,Tribolium castaneum,ChEMBL,False,False
EXT_00127,DQXWHYDKDDYWRB-UHFFFAOYSA-N,Cc1ccc(C(=O)NN(C(=O)c2ccccc2Cl)C(C)(C)C)cc1C,0,CHEMBL2286726,1,0,1,4.18,4.18,EC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00128,DROIFMGZDXPPQM-UHFFFAOYSA-N,Cc1cccc(-c2noc(CCCC(=O)O)n2)c1,0,CHEMBL2442678,2,0,2,,,LC50,Aedes aegypti,ChEMBL,False,False
EXT_00129,DTJLKFLJJUQICD-UHFFFAOYSA-N,Cc1ccc(-c2noc(CC(=O)O)n2)cc1,0,CHEMBL442939,1,0,1,,,LC50,Aedes aegypti,ChEMBL,False,False
EXT_00133,DWRXFEITVBNRMK-JAGXHNFQSA-N,Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]c1=O,0,CHEMBL103283,2,0,2,4.19,4.19,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00135,DXTYLRAYPFWVTI-UHFFFAOYSA-N,Cc1cn(CCCOC(c2ccccc2)(c2ccccc2)c2ccccc2)c(=O)[nH]c1=O,0,CHEMBL384435,1,0,1,4.68,4.68,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00141,FALXHDVQJVMXGK-UHFFFAOYSA-N,Cc1cn(CCOCCOC(c2ccccc2)(c2ccccc2)c2ccncc2)c(=O)[nH]c1=O,0,CHEMBL219510,1,0,1,4.46,4.46,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00142,FAQJQDUSWXDNGZ-UHFFFAOYSA-N,COC(=O)CCCc1nc(-c2ccccc2)no1,0,CHEMBL2442682,1,0,1,,,LC50,Aedes aegypti,ChEMBL,False,False
EXT_00143,FAXZRMVFCAIPMK-UHFFFAOYSA-N,COc1ccccc1NC(=S)NCCN1CCCCC1,0,CHEMBL4073401,2,0,2,4.54,4.359999999999999,IC50,Anopheles gambiae,ChEMBL,False,False
EXT_00146,FEDCOJVAGGTWJB-UHFFFAOYSA-N,COP1(=S)NCC(c2ccccc2)O1,0,CHEMBL2289274,1,0,1,,,IC50,Tribolium castaneum,ChEMBL,False,False
EXT_00150,FFTQHUXIDSNTFV-UHFFFAOYSA-N,CCOP(=O)(OCC)SCCCCCCCCCN1C(=O)c2ccccc2C1=O,0,CHEMBL2252722,2,0,2,4.43,4.43,IC50,"Drosophila melanogaster,Musca domestica",ChEMBL,False,False
EXT_00152,FIMACEIKKPQUFZ-UHFFFAOYSA-N,CCCCCCS(=O)(=O)CC(C)=O,0,CHEMBL152577,1,0,1,,,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00157,FJJWEFGBLGFZJX-WWGRRREGSA-N,Fc1cccc2c1N[C@@H](c1cccnc1)[C@H]1CC=C[C@@H]21,0,CHEMBL2064252,2,0,2,,,LC50,"Aedes aegypti,Anopheles stephensi",ChEMBL,False,False
EXT_00159,FMVGLLPOZGDPTQ-HVBOUTELSA-N,O=C(Cc1ccccc1)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(/C=C/Br)c(=O)[nH]c1=O,0,CHEMBL241407,1,0,1,,,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00161,FQELSXKYURXBIN-UHFFFAOYSA-N,COc1ccc(C(C#N)N2CCCCC2)cc1OC,0,CHEMBL1344483,2,0,2,,,LC50,Aedes aegypti,ChEMBL,False,False
EXT_00164,FSNXKBQIBXBYBO-UHFFFAOYSA-N,Cc1cccc(C(=O)NC(C)C)c1NC(=O)c1ccc(C(F)(F)F)cc1,0,CHEMBL198217,2,1,1,,,LC50,"Plutella xylostella,Spodoptera frugiperda",ChEMBL,False,False
EXT_00174,GBIJXXWIPPXDSR-UHFFFAOYSA-N,C=C1C(C(C)C)=C(C#N)C(=O)N1c1ccc(Cl)cc1C(C)(C)C,0,CHEMBL1254691,1,0,1,4.38,4.38,IC50,Lucilia cuprina,ChEMBL,False,False
EXT_00175,GBRXYEMOKYJQIM-UHFFFAOYSA-N,O=C(O)CCCc1nc(-c2ccc3c(c2)OCO3)no1,0,CHEMBL2442681,2,0,2,,,LC50,Aedes aegypti,ChEMBL,False,False
EXT_00176,GBZCFQFQXMJNSG-BQYQJAHWSA-N,CCCCCC/C=C/C(=O)C(F)(F)F,0,CHEMBL150648,1,0,1,4.1,4.1,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00177,GCBOUAABYXKHIS-UHFFFAOYSA-N,CCCNCc1cccnc1,0,CHEMBL2286833,1,0,1,,,IC50,Musca domestica,ChEMBL,False,False
EXT_00178,GCQYYIHYQMVWLT-HQNLTJAPSA-N,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1/C=C/Br,0,CHEMBL70046,1,0,1,4.55,4.55,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00179,GCQYYIHYQMVWLT-NAESNILJSA-N,O=c1[nH]c(=O)n(C2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1/C=C\Br,0,CHEMBL605255,1,0,1,4.5,4.5,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00184,GFBCOQPLYTWSFP-UHFFFAOYSA-N,CN(C)CCCN1C(=O)CSC1c1ccc2c(c1)OCO2,0,CHEMBL5405571,1,0,1,4.14,4.14,IC50,Anopheles gambiae,ChEMBL,False,False
EXT_00187,GIJJDOJZHPGHJQ-UHFFFAOYSA-N,Cc1cn(CCCCCCOC(c2ccccc2)(c2ccccc2)c2ccc(Cl)cc2)c(=O)[nH]c1=O,0,CHEMBL219960,1,0,1,4.33,4.33,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00194,GNUFAYHGAKQQQF-UHFFFAOYSA-N,C=C1C(CCCC)=C(C#N)C(=O)N1c1c(C)cccc1CC,0,CHEMBL1255029,1,0,1,4.48,4.48,IC50,Lucilia cuprina,ChEMBL,False,False
EXT_00197,GQNAPFUXJOPLSJ-SZNDQCEHSA-N,C[C@@H]1C[C@H](Nc2ccc(F)cc2)c2cc(F)ccc2N1C(=O)c1ccccc1C(F)(F)F,0,CHEMBL59557,1,0,1,4.96,4.96,EC50,Aedes aegypti,ChEMBL,False,False
EXT_00198,GQQJVXAIMUFBBJ-UHFFFAOYSA-N,COP1(=S)NCC(c2ccc(C(C)C)cc2)O1,0,CHEMBL2289273,1,0,1,,,IC50,Tribolium castaneum,ChEMBL,False,False
EXT_00199,GRDGBQLYQBVRMN-YKSBVNFPSA-N,Cc1ccc(N[C@H]2C[C@@H](C)N(C(=O)c3cccc(C)c3)c3ccc(C)cc32)cc1,0,CHEMBL61543,1,0,1,4.48,4.48,EC50,Aedes aegypti,ChEMBL,False,False
EXT_00202,GUSIRVISUKPQFL-UHFFFAOYSA-N,CC(=O)NCCc1c2c3c(ccnc3c3ncsc13)-c1ccccc1N2,0,CHEMBL127872,1,0,1,,,LC50,Spodoptera littoralis,ChEMBL,False,False
EXT_00203,GVHIPEJHZMNUQS-UHFFFAOYSA-N,CCCN(CCC)Cc1cccnc1,0,CHEMBL2286837,1,0,1,,,IC50,Musca domestica,ChEMBL,False,False
EXT_00207,GXLQBBNIJFXJIU-GHRIWEEISA-N,CC(C)C/C(=N\C#N)N(C)Cc1ccc(Cl)nc1,0,CHEMBL2287456,1,0,1,,,EC50,Musca domestica,ChEMBL,False,False
EXT_00208,GYCXOPPCLPEVOM-IZZDOVSWSA-N,NC(=S)N/N=C/COc1ccccc1,0,CHEMBL3589423,1,0,1,,,LC50,Aedes aegypti,ChEMBL,False,False
EXT_00209,GYOGHROCTSEKDY-JJDZUBOLSA-N,CC[C@@H]1[C@H]2CCCCN3[C@H]2[C@H](C[C@H]3[C@@H]2C[C@H](C)C(=O)O2)[C@@H]2[C@H]1OC(=O)[C@H]2C,0,CHEMBL517375,1,0,1,,,LC50,Spodoptera littoralis,ChEMBL,False,False
EXT_00213,GZWRKXIUYSYHNL-UHFFFAOYSA-N,COP1(=S)NCC(c2cccc(C)c2)O1,0,CHEMBL2289264,1,0,1,,,IC50,Tribolium castaneum,ChEMBL,False,False
EXT_00215,HCTJEUUPTOFYQM-MHWRWJLKSA-N,CCCN(Cc1ccc(Cl)nc1)/C(C)=N/C#N,0,CHEMBL2287446,1,0,1,4.73,4.73,EC50,Musca domestica,ChEMBL,False,False
EXT_00224,HJXMNVQARNZTEE-NSHDSACASA-N,CCCC[C@@H]1OC(=O)c2ccccc21,0,CHEMBL250205,1,0,1,,,LC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00236,HPUXHJVUWWLTLV-XDJHFCHBSA-N,CN(Cc1ccc(Cl)nc1)/C(=N/C#N)c1ccccc1,0,CHEMBL2287458,1,0,1,,,EC50,Musca domestica,ChEMBL,False,False
EXT_00240,HUWGTBXXQLWSOW-UHFFFAOYSA-N,CCOc1ccccc1C(=O)N(NC(=O)c1ccc(OC)cc1)C(C)(C)C,0,CHEMBL2286434,1,0,1,4.66,4.66,EC50,Spodoptera littoralis,ChEMBL,False,False
EXT_00243,HVVUOALSQBMUMS-UHFFFAOYSA-N,CCOP(=O)(OCC)SCCCCCCCSP(=O)(OCC)OCC,0,CHEMBL2252843,2,0,2,4.99,4.99,IC50,"Drosophila melanogaster,Musca domestica",ChEMBL,False,False
EXT_00251,IBIYXTHKRMDTTC-UHFFFAOYSA-N,CN(C)CCCN1C(=O)CSC1c1ccncc1,0,CHEMBL1202930,1,0,1,,,IC50,Anopheles gambiae,ChEMBL,False,False
EXT_00255,IGFJUDMGEKBWNA-UHFFFAOYSA-N,Cc1cc(C(F)(F)F)ccc1C(=O)Nc1cccc(C)c1C(=O)NC(C)C,0,CHEMBL196767,1,0,1,,,LC50,Spodoptera frugiperda,ChEMBL,False,False
EXT_00260,IJJOXPDNQZXNLY-UHFFFAOYSA-N,CNC(=O)Oc1cccc(OCCCOc2ccc([N+](=O)[O-])cc2)c1,0,CHEMBL2230097,1,0,1,4.16,4.16,IC50,Musca domestica,ChEMBL,False,False
EXT_00268,IOGAIEWEHFPGNO-UHFFFAOYSA-N,Cc1[nH]c2ccc(Br)cc2c1C,0,CHEMBL5194440,1,0,1,,,LC50,Aedes aegypti,ChEMBL,False,False
EXT_00270,IOWNGZFGTXBYQO-UHFFFAOYSA-N,Cc1ccc(NC2CC(C)N(C(=O)c3ccc(Cl)cc3)c3ccc(C)cc32)cc1,0,CHEMBL2286416,2,1,1,5.67,4.885,"EC50,IC50","Aedes aegypti,Spodoptera littoralis",ChEMBL,False,False
EXT_00271,IQCSJPCYLWAYFM-ADZGCGJQSA-N,NCCCC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(/C=C/Br)c(=O)[nH]c1=O,0,CHEMBL400233,1,0,1,,,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00272,IQPNAANSBPBGFQ-UHFFFAOYSA-N,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0,CHEMBL151,1,0,1,,,IC50,Plutella xylostella,ChEMBL,False,False
EXT_00273,IQVQXVFMNOFTMU-FLIBITNWSA-N,CCC/C=C1\OC(=O)C2=C1CCC=C2,0,CHEMBL481246,1,0,1,,,LC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00274,ISBSSBGEYIBVTO-TYKWNDPBSA-N,CC(C)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0,CHEMBL560194,1,0,1,4.38,4.38,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00278,IUCHPXHIZGDFMQ-UHFFFAOYSA-N,C=C1C(c2ccccc2)=C(C#N)C(=O)N1C1CCCCC1,0,CHEMBL1254214,1,0,1,4.9,4.9,IC50,Lucilia cuprina,ChEMBL,False,False
EXT_00280,IWFNZPOMYNAJHU-WBMJQRKESA-N,CNC(=O)[C@]12Oc3cc(C)cc(O)c3C(=O)C1=CC=C[C@H]2O,0,CHEMBL92495,1,0,1,,,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00282,IYUZMNYQASZUFK-UHFFFAOYSA-N,Cc1ccc(NC2CCN(C(=O)c3ccc(Cl)cc3)CC2)cc1,0,CHEMBL2286413,1,0,1,4.82,4.82,IC50,Spodoptera littoralis,ChEMBL,False,False
EXT_00286,JAFOSQHHACGWOK-UHFFFAOYSA-N,O=C(O)c1ccc2c(c1)ncn2Cc1cccc(C(F)(F)F)c1,0,CHEMBL3287359,1,0,1,,,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00289,JDMFQXLAGLWHOH-UHFFFAOYSA-N,CN(C)CCCN1C(=O)CSC1c1cccc(Cl)c1,0,CHEMBL5397966,1,0,1,4.8,4.8,IC50,Anopheles gambiae,ChEMBL,False,False
EXT_00291,JESWYQLJPQPZFZ-UHFFFAOYSA-N,CNC(=O)Oc1cccc(OCCCCOc2ccccc2[N+](=O)[O-])c1,0,CHEMBL2230094,1,0,1,4.21,4.21,IC50,Musca domestica,ChEMBL,False,False
EXT_00293,JFSJOICPVBZVOH-UHFFFAOYSA-N,Cc1cc(C)cc(C(=O)C2(NC(=O)C(F)(F)F)CCCCC2)c1,0,CHEMBL2286412,1,0,1,4.79,4.79,IC50,Spodoptera littoralis,ChEMBL,False,False
EXT_00296,JIQPKOHKBQJXKT-UHFFFAOYSA-N,CN(C)CCCN1C(=O)CSC1c1cccc(F)c1F,0,CHEMBL5424185,1,0,1,4.43,4.43,IC50,Anopheles gambiae,ChEMBL,False,False
EXT_00300,JPDHYADAFMNZHZ-UHFFFAOYSA-N,CN(C)CCCN1C(=O)CSC1c1ccccn1,0,CHEMBL5409526,1,0,1,,,IC50,Anopheles gambiae,ChEMBL,False,False
EXT_00305,JTHVQDOREUEMBU-UHFFFAOYSA-N,Cc1cccc(C(=O)NN(C(=O)c2ccccc2Cl)C(C)(C)C)c1C,0,CHEMBL2286722,1,0,1,4.94,4.94,EC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00308,JVFOOYPQMZNPHZ-UHFFFAOYSA-N,Cc1ccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)cc1,0,CHEMBL2286728,1,0,1,4.95,4.95,EC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00313,JXSJBGJIGXNWCI-UHFFFAOYSA-N,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,0,CHEMBL1200468,2,0,2,,,IC50,Plutella xylostella,ChEMBL,False,False
EXT_00314,JZJWGYOBTIWNQF-VDUYVMHVSA-N,O=[N+]([O-])/N=C1/N(Cc2ccc(Cc3ccc(CN4CCN(Cc5ccc(Cl)nc5)/C4=N\[N+](=O)[O-])cc3)cc2)CCN1Cc1ccc(Cl)nc1,0,CHEMBL2252502,1,0,1,4.77,4.77,Ki,Musca domestica,ChEMBL,False,False
EXT_00317,KBVZBGFTPBUXAH-UHFFFAOYSA-N,COc1ccc(NC(=S)NCCN2CCCCC2)cc1,0,CHEMBL4099934,2,0,2,4.54,4.285,IC50,Anopheles gambiae,ChEMBL,False,False
EXT_00327,KKFIHBYZXIPSHA-UHFFFAOYSA-N,Cc1ccc(N(C(=O)c2ccc(Cl)cc2)C2CC(C)N(C(=O)c3ccc(Cl)cc3)c3ccc(C)cc32)cc1,0,CHEMBL2285681,1,0,1,4.89,4.89,IC50,Spodoptera littoralis,ChEMBL,False,False
EXT_00328,KOWVJDFMEZKDDT-UHFFFAOYSA-N,Cc1ccc(C[N+](C)(C)C)o1,0,CHEMBL1316369,2,0,2,4.91,4.87,Ki,Drosophila melanogaster,ChEMBL,False,False
EXT_00329,KPBKAGVIPGPRAK-UHFFFAOYSA-N,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccccc1F,0,CHEMBL2286736,2,1,1,5.21,4.675,EC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00332,KSSSWPMKQXBJNG-UHFFFAOYSA-N,CC(C)C[S+]([O-])c1cccc(OS(C)(=O)=O)c1,0,CHEMBL2286260,1,0,1,4.92,4.92,IC50,Musca domestica,ChEMBL,False,False
EXT_00333,KTBPGGSQFFNCTE-UHFFFAOYSA-N,COP1(=S)NCC(c2cccc(Br)c2)O1,0,CHEMBL2289293,1,0,1,,,IC50,Tribolium castaneum,ChEMBL,False,False
EXT_00334,KTGFDMVQZJCWQK-UHFFFAOYSA-N,CN(C)CCCN1C(=O)CSC1c1cccc(F)c1,0,CHEMBL1202933,1,0,1,4.85,4.85,IC50,Anopheles gambiae,ChEMBL,False,False
EXT_00339,KYTGMQCHVSBDAJ-UHFFFAOYSA-N,COc1cccc(Cn2cnc3cc(C(=O)O)ccc32)c1,0,CHEMBL3287368,1,0,1,,,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00341,KZROMZCICLWKQK-UHFFFAOYSA-N,CCOP(=O)(OCC)SCCCCCSP(=O)(OCC)OCC,0,CHEMBL2252841,2,0,2,4.91,4.91,IC50,"Drosophila melanogaster,Musca domestica",ChEMBL,False,False
EXT_00342,KZXSNLGQJXVOEY-LDADJPATSA-N,CCCCCN(Cc1ccc(Cl)nc1)/C(C)=N/C#N,0,CHEMBL2287450,1,0,1,,,EC50,Musca domestica,ChEMBL,False,False
EXT_00347,LDBYELVZNVROCO-UHFFFAOYSA-N,CCOP(=O)(OCC)SCCCCCN1C(=O)c2ccccc2C1=O,0,CHEMBL2252849,2,0,2,4.91,4.91,IC50,"Drosophila melanogaster,Musca domestica",ChEMBL,False,False
EXT_00351,LFIOFZKZCDMGFG-UHFFFAOYSA-N,Nc1ccc(S(N)(=O)=O)cc1Cl,0,CHEMBL7092,1,0,1,4.91,4.91,Ki,Anopheles gambiae,ChEMBL,False,False
EXT_00355,LJLPDLHRHNGALA-UHFFFAOYSA-N,CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1ccc(Cl)cc1Cl,0,CHEMBL2286742,1,0,1,,,EC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00361,LMYRWZFENFIFIT-UHFFFAOYSA-N,Cc1ccc(S(N)(=O)=O)cc1,0,CHEMBL574,1,0,1,4.91,4.91,Ki,Anopheles gambiae,ChEMBL,False,False
EXT_00364,LSGOTAXPWMCUCK-RYUDHWBXSA-N,O=C1N[C@@H](Cc2ccc(O)cc2)C(=O)N2CCC[C@@H]12,0,CHEMBL359788,2,0,2,4.37,4.37,"IC50,LC50",Plutella xylostella,ChEMBL,False,False
EXT_00381,MCSAQVGDZLPTBS-UHFFFAOYSA-N,CNCc1cccnc1,0,CHEMBL357101,1,0,1,,,IC50,Musca domestica,ChEMBL,False,False
EXT_00385,MIGYHYGLNSMSCY-UHFFFAOYSA-N,OCCN1CCN(c2nccc(Nc3ccc(-c4ccccc4)cc3)n2)CC1,0,CHEMBL4474234,1,0,1,,,LC50,Aedes aegypti,ChEMBL,False,False
EXT_00386,MIKIBCYBICWOMD-UHFFFAOYSA-O,Cc1cn(CCCCCCOC(c2ccccc2)(c2ccccc2)c2cc[n+](C)cc2)c(=O)[nH]c1=O,0,CHEMBL438603,1,0,1,4.54,4.54,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00388,MIVMWMWJXZIPMS-UHFFFAOYSA-N,C=C1C(C)=C(C#N)C(=O)N1c1cc(Cl)cc(Cl)c1,0,CHEMBL1253760,1,0,1,4.56,4.56,IC50,Lucilia cuprina,ChEMBL,False,False
EXT_00390,MKGIQRNAGSSHRV-UHFFFAOYSA-N,C[N+]1(C)CCN(c2ccccc2)CC1,0,CHEMBL134752,1,0,1,4.06,4.06,Ki,Musca domestica,ChEMBL,False,False
EXT_00391,MNPMTNVGBQQTFT-UHFFFAOYSA-N,Cc1cccc(C(=O)NC(C)C)c1NC(=O)c1cnc(C(F)(F)F)nc1C,0,CHEMBL197645,2,1,1,,,LC50,"Plutella xylostella,Spodoptera frugiperda",ChEMBL,False,False
EXT_00395,MPGJVJWTKLDDFO-UHFFFAOYSA-N,CNC(=O)Oc1cccc(OCCCCOc2cccc([N+](=O)[O-])c2)c1,0,CHEMBL2230093,1,0,1,4.92,4.92,IC50,Musca domestica,ChEMBL,False,False
EXT_00396,MPYAIDWTDSTPEU-UHFFFAOYSA-N,CC(C)CCC(O)C(C)(O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC21C,0,CHEMBL3138491,1,0,1,4.38,4.38,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00399,MQFTYOSSTNGEII-LKFLUANLSA-N,CC(C)(C)OC(=O)NCCCC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cc(/C=C/Br)c(=O)[nH]c1=O,0,CHEMBL398594,1,0,1,,,IC50,Drosophila melanogaster,ChEMBL,False,False
EXT_00400,MQVBBKCDXARUPM-UHFFFAOYSA-N,COc1cccc(C2CNP(=S)(OC)O2)c1,0,CHEMBL2289019,1,0,1,,,IC50,Tribolium castaneum,ChEMBL,False,False
